Gene	Score	0.95 MoE	p-value	FDR
CMA1	-0.3482200192636959		0.0125	0.06319811196197518
CAPS2	-0.348332399571205		0.0125	0.06319811196197518
IDH1	-0.34834459471879203		0.0125	0.06319811196197518
RNMT	-0.3483986662935776		0.0125	0.06319811196197518
RP11-564C24.1	-0.34843538859885015		0.0125	0.06319811196197518
RP4-758J18.9	-0.34844385903015385		0.0125	0.06319811196197518
WBP11P1	-0.34851027658678907		0.0125	0.06319811196197518
RP11-254F7.2	-0.34851588237059644		0.0125	0.06319811196197518
WDR47	-0.3485799405386075		0.0125	0.06319811196197518
LYPLA2P1	-0.3485832973783202		0.0125	0.06319811196197518
LAMB2	-0.3485867085690229		0.0125	0.06319811196197518
AL132780.1	-0.34867243547912513		0.0125	0.06319811196197518
ORC3	-0.34871302433148127		0.0125	0.06319811196197518
KB-173C10.2	-0.34874502465146656		0.0125	0.06319811196197518
ARHGAP5	-0.34876587640161344		0.0125	0.06319811196197518
RP11-566E18.3	-0.3487853988595339		0.0125	0.06319811196197518
BIRC6	-0.3489451909640702		0.0125	0.06319811196197518
RP11-146N23.1	-0.3491097739421731		0.0125	0.06319811196197518
CTD-2175M1.3	-0.3491203610527997		0.0125	0.06319811196197518
C1orf51	-0.3492519912777579		0.0125	0.06319811196197518
GADD45A	-0.34930188657904937		0.0125	0.06319811196197518
FAM20A	-0.3493925298600654		0.0125	0.06319811196197518
LPHN2	-0.3494137150580501		0.0125	0.06319811196197518
GATA4	-0.3494377952801512		0.0125	0.06319811196197518
TMBIM1	-0.3494813759966936		0.0125	0.06319811196197518
IDUA	-0.3496698383333122		0.0125	0.06319811196197518
AC069513.3	-0.3497201512928968		0.0125	0.06319811196197518
NQO2	-0.3497332799433623		0.0125	0.06319811196197518
RP11-761I4.3	-0.3497731162152773		0.0125	0.06319811196197518
TSPYL1	-0.3498172683267779		0.0125	0.06319811196197518
ELF5	-0.3499684104936493		0.0125	0.06319811196197518
IPO13	-0.35002379210151185		0.0125	0.06319811196197518
RP11-386G11.3	-0.3500450912824471		0.0125	0.06319811196197518
ADCK3	-0.3501051274009667		0.0125	0.06319811196197518
RASSF1	-0.35011304520709996		0.0125	0.06319811196197518
SPIRE2	-0.35014231795743395		0.0125	0.06319811196197518
LA16c-60H5.7	-0.3501447776225806		0.0125	0.06319811196197518
MCCC2	-0.35016916345706184		0.0125	0.06319811196197518
RP11-216B9.6	-0.3501873364747706		0.0125	0.06319811196197518
RP11-203B9.4	-0.35027188242867974		0.0125	0.06319811196197518
AC010150.1	-0.35028468421464987		0.0125	0.06319811196197518
LINC00536	-0.35029492790901284		0.0125	0.06319811196197518
EPB41L5	-0.3503108613345439		0.0125	0.06319811196197518
FAM41C	-0.35031534935620073		0.0125	0.06319811196197518
MTMR3	-0.3503820521612747		0.0125	0.06319811196197518
RAD51	-0.3504326230685925		0.0125	0.06319811196197518
RP11-665C16.6	-0.3504549363373221		0.0125	0.06319811196197518
SP6	-0.3505094989554796		0.0125	0.06319811196197518
OR52K3P	-0.3505475038476793		0.0125	0.06319811196197518
MMRN1	-0.3506361287186562		0.0125	0.06319811196197518
RP11-553P9.3	-0.3507593295481512		0.0125	0.06319811196197518
KB-1183D5.11	-0.3507593301683768		0.0125	0.06319811196197518
AC011306.2	-0.35075933185594954		0.0125	0.06319811196197518
AC079776.7	-0.35077673665686837		0.0125	0.06319811196197518
AC080125.1	-0.35078718777648127		0.0125	0.06319811196197518
CAPN6	-0.350826064673389		0.0125	0.06319811196197518
RP11-15J10.8	-0.35090780661900894		0.0125	0.06319811196197518
PCNXL3	-0.35092858316065134		0.0125	0.06319811196197518
FARP1-AS1	-0.3510079772642199		0.0125	0.06319811196197518
RALGAPA1P	-0.351167251250196		0.0125	0.06319811196197518
RP11-45M22.1	-0.3514128477408167		0.0125	0.06319811196197518
GS1-388B5.1	-0.3514886315594609		0.0125	0.06319811196197518
RP11-464O2.2	-0.35148863206642694		0.0125	0.06319811196197518
SNAP29	-0.35154685254818446		0.0125	0.06319811196197518
USP17L1P	-0.351552419387223		0.0125	0.06319811196197518
RNPEPL1	-0.35160073828352717		0.0125	0.06319811196197518
EAF1	-0.3516470733810407		0.0125	0.06319811196197518
PRKAR1B	-0.3520219375207293		0.0125	0.06319811196197518
FBXO42	-0.3520551190726094		0.0125	0.06319811196197518
G3BP1	-0.3520764858831855		0.0125	0.06319811196197518
RP11-68I18.10	-0.3521181230195945		0.0125	0.06319811196197518
RP11-177B4.1	-0.3521784474833429		0.0125	0.06319811196197518
CD226	-0.3522115664511368		0.0125	0.06319811196197518
SOS1	-0.35222099316888356		0.0125	0.06319811196197518
GLIPR1L1	-0.35223956383459887		0.0125	0.06319811196197518
PRDM11	-0.35227980541769727		0.0125	0.06319811196197518
TOLLIP	-0.35230191258798144		0.0125	0.06319811196197518
TRAPPC10	-0.35248127747037045		0.0125	0.06319811196197518
RP11-618K13.2	-0.3525405589674028		0.0125	0.06319811196197518
RP11-618G20.4	-0.3525526569672861		0.0125	0.06319811196197518
MFAP1	-0.3526370496598775		0.0125	0.06319811196197518
RP4-641G12.3	-0.35264680900389617		0.0125	0.06319811196197518
RP1-278O22.2	-0.35264681587261765		0.0125	0.06319811196197518
AF146191.1	-0.3526468268765794		0.0125	0.06319811196197518
ELANE	-0.3526649468921017		0.0125	0.06319811196197518
UNG	-0.35267132107573207		0.0125	0.06319811196197518
KCNQ5-IT1	-0.35269733853150836		0.0125	0.06319811196197518
RP11-126K1.2	-0.35275024009214445		0.0125	0.06319811196197518
SCHIP1	-0.35278152713323435		0.0125	0.06319811196197518
AC011343.1	-0.35280199994493		0.0125	0.06319811196197518
AC073871.2	-0.35309969305549854		0.0125	0.06319811196197518
PTPN14	-0.3531016437257788		0.0125	0.06319811196197518
RP11-23J9.4	-0.35312166588246013		0.0125	0.06319811196197518
ZC3H3	-0.35319500484183186		0.0125	0.06319811196197518
RP11-85O21.5	-0.3532982264853439		0.0125	0.06319811196197518
SPNS1	-0.3535062364393156		0.0125	0.06319811196197518
SEC23IP	-0.3535112804179618		0.0125	0.06319811196197518
RP11-31E22.1	-0.3535166500816384		0.0125	0.06319811196197518
TNFRSF14	-0.35355138967978916		0.0125	0.06319811196197518
ZNF517	-0.35359542084979606		0.0125	0.06319811196197518
PCNA	-0.35362881387418893		0.0125	0.06319811196197518
ZFYVE21	-0.3537269406317816		0.0125	0.06319811196197518
OFD1P17	-0.3537807040660878		0.0125	0.06319811196197518
SNRNP35	-0.35380242543791046		0.0125	0.06319811196197518
RP11-253M7.6	-0.35386552768564633		0.0125	0.06319811196197518
AP000487.6	-0.3539563712555318		0.0125	0.06319811196197518
AC002994.1	-0.354088124013217		0.0125	0.06319811196197518
ACTR3	-0.3541768458429711		0.0125	0.06319811196197518
RP11-295G24.5	-0.3542025395299578		0.0125	0.06319811196197518
RPL10P1	-0.3542465591090934		0.0125	0.06319811196197518
ADAMTS16	-0.35424656800917886		0.0125	0.06319811196197518
MAPKAPK2	-0.35438475129173164		0.0125	0.06319811196197518
CTD-3118D11.2	-0.35438831236139867		0.0125	0.06319811196197518
MYO5C	-0.35449499915732896		0.0125	0.06319811196197518
RP11-413E6.1	-0.35452276506298924		0.0125	0.06319811196197518
RP11-372E1.1	-0.3547944991749213		0.0125	0.06319811196197518
MYOT	-0.3548335777589617		0.0125	0.06319811196197518
MIR181A2HG	-0.35485379569724274		0.0125	0.06319811196197518
RP11-61L23.2	-0.3551554500355045		0.0125	0.06319811196197518
GGA2	-0.3552188864092222		0.0125	0.06319811196197518
ARG2	-0.35522486668551295		0.0125	0.06319811196197518
FOXJ2	-0.35532353679675827		0.0125	0.06319811196197518
CTC-556K20.1	-0.3553635029344516		0.0125	0.06319811196197518
CREBBP	-0.35544823672412856		0.0125	0.06319811196197518
C6orf163	-0.35558309339599903		0.0125	0.06319811196197518
TMEM182	-0.355702789025157		0.0125	0.06319811196197518
RP5-1115A15.1	-0.35571951038744065		0.0125	0.06319811196197518
HMGN2P17	-0.35592064439192295		0.0125	0.06319811196197518
ABHD12	-0.35608903065397524		0.0125	0.06319811196197518
AC004012.1	-0.356175298419951		0.0125	0.06319811196197518
PDCL3	-0.3562269419077227		0.0125	0.06319811196197518
FAHD1	-0.35632656627170173		0.0125	0.06319811196197518
RP11-671J11.7	-0.3563457044624937		0.0125	0.06319811196197518
FLAD1	-0.3563972472928108		0.0125	0.06319811196197518
BAG1	-0.3564403066559503		0.0125	0.06319811196197518
C12orf74	-0.356450112259847		0.0125	0.06319811196197518
BAZ2B	-0.35647863304633076		0.0125	0.06319811196197518
RPS6KC1	-0.35651991532944677		0.0125	0.06319811196197518
CNP	-0.35656671058383205		0.0125	0.06319811196197518
ACACB	-0.356604592494738		0.0125	0.06319811196197518
CTD-2616J11.2	-0.35661245493786786		0.0125	0.06319811196197518
C10orf26	-0.356623325953282		0.0125	0.06319811196197518
CPA4	-0.3567209420315493		0.0125	0.06319811196197518
CYP3A4	-0.3567435404039505		0.0125	0.06319811196197518
CYYR1	-0.35676572814104596		0.0125	0.06319811196197518
RP11-371A19.2	-0.35691901757147315		0.0125	0.06319811196197518
RP1-170B16.1	-0.3569510706954169		0.0125	0.06319811196197518
ZNF787	-0.3569526899379077		0.0125	0.06319811196197518
RP11-215P8.1	-0.35708245529054217		0.0125	0.06319811196197518
CTA-253N17.1	-0.35712874947576584		0.0125	0.06319811196197518
PCBD1	-0.3571298855498929		0.0125	0.06319811196197518
LINC00519	-0.357306248830125		0.0125	0.06319811196197518
AC010095.5	-0.35750354679398993		0.0125	0.06319811196197518
KLLN	-0.35755753944307905		0.0125	0.06319811196197518
ERVH48-1	-0.35760974181434174		0.0125	0.06319811196197518
LRRN2	-0.35763396534196207		0.0125	0.06319811196197518
RP1-309F20.3	-0.35768979301248416		0.0125	0.06319811196197518
RNU4-5P	-0.3577611160177995		0.0125	0.06319811196197518
CHMP4A	-0.35779452700492126		0.0125	0.06319811196197518
TRIM43	-0.3577980796050713		0.0125	0.06319811196197518
RPL21P40	-0.35793945288726225		0.0125	0.06319811196197518
PLK5	-0.3581860312622622		0.0125	0.06319811196197518
CAMP	-0.35831813332806617		0.0125	0.06319811196197518
YWHAZP4	-0.35834584901241684		0.0125	0.06319811196197518
COPS2	-0.3583484363075872		0.0125	0.06319811196197518
AHCYL2	-0.3583503442348337		0.0125	0.06319811196197518
GIMAP8	-0.3584175900803476		0.0125	0.06319811196197518
AP000704.5	-0.35842571223502295		0.0125	0.06319811196197518
IREB2	-0.3584272390013502		0.0125	0.06319811196197518
FABP6	-0.35857592004981037		0.0125	0.06319811196197518
AC104134.2	-0.35863707269786427		0.0125	0.06319811196197518
ELF1	-0.3586741424795017		0.0125	0.06319811196197518
TMEM141	-0.35868451991054223		0.0125	0.06319811196197518
RPL17P26	-0.3587457589338904		0.0125	0.06319811196197518
TSPAN7	-0.3587539422109918		0.0125	0.06319811196197518
CHRAC1	-0.35881332102670377		0.0125	0.06319811196197518
SLC2A3P1	-0.3588226449730946		0.0125	0.06319811196197518
ZZEF1	-0.3588888964792143		0.0125	0.06319811196197518
SLC30A4	-0.3589056799492462		0.0125	0.06319811196197518
DSCR6	-0.35898683702561635		0.0125	0.06319811196197518
LRRC37A14P	-0.35900675743824095		0.0125	0.06319811196197518
IGHV1-69	-0.35909430508557344		0.0125	0.06319811196197518
RP5-1109J22.1	-0.35912479828128746		0.0125	0.06319811196197518
GOLGA8F	-0.35917656469752657		0.0125	0.06319811196197518
FBXO22	-0.35920699097713454		0.0125	0.06319811196197518
RP11-213G21.2	-0.3592422979098462		0.0125	0.06319811196197518
CTD-2330K9.3	-0.35924328591468907		0.0125	0.06319811196197518
AL606830.1	-0.3592616194439179		0.0125	0.06319811196197518
RP11-484O2.1	-0.3592616204008888		0.0125	0.06319811196197518
PDPK1	-0.3593527549978107		0.0125	0.06319811196197518
CYP26A1	-0.35935908216530715		0.0125	0.06319811196197518
HHATL-AS1	-0.35948701350778745		0.0125	0.06319811196197518
HCG17	-0.35955824767480776		0.0125	0.06319811196197518
FBXW11	-0.3596715629506063		0.0125	0.06319811196197518
AP3S2	-0.3597122824772364		0.0125	0.06319811196197518
TNRC18	-0.35974137622972335		0.0125	0.06319811196197518
HSPA5	-0.3597877671604775		0.0125	0.06319811196197518
PGM1	-0.35982339328875207		0.0125	0.06319811196197518
CNDP1	-0.3598567287087281		0.0125	0.06319811196197518
ATP6V0D2	-0.35989796969688803		0.0125	0.06319811196197518
ADAMTS2	-0.36004858897767317		0.0125	0.06319811196197518
PIGH	-0.3600679371737347		0.0125	0.06319811196197518
RP11-290L7.2	-0.36017578013174817		0.0125	0.06319811196197518
GNPTG	-0.3601950664264283		0.0125	0.06319811196197518
GPR179	-0.3602091822823909		0.0125	0.06319811196197518
RP11-867G23.1	-0.3602125387035317		0.0125	0.06319811196197518
AP001055.6	-0.36021750350557113		0.0125	0.06319811196197518
RP5-855F14.1	-0.3603036054630941		0.0125	0.06319811196197518
ASS1P10	-0.36035676695020596		0.0125	0.06319811196197518
LCN2	-0.36042956811073784		0.0125	0.06319811196197518
KEL	-0.3604342749061703		0.0125	0.06319811196197518
MNF1	-0.3604799310010409		0.0125	0.06319811196197518
PTS	-0.36055896022236716		0.0125	0.06319811196197518
CTD-3076O17.1	-0.3606629097253176		0.0125	0.06319811196197518
CCNB3	-0.3607418101658044		0.0125	0.06319811196197518
SMOC2	-0.3608389303433628		0.0125	0.06319811196197518
BTBD10	-0.36088809109521436		0.0125	0.06319811196197518
TFEB	-0.3610075393514684		0.0125	0.06319811196197518
FLRT3	-0.3610484404591973		0.0125	0.06319811196197518
PAOX	-0.3610582279678512		0.0125	0.06319811196197518
DSCAM	-0.3610689913328692		0.0125	0.06319811196197518
KRT18P3	-0.3611729502700239		0.0125	0.06319811196197518
FMO5	-0.3611837599862203		0.0125	0.06319811196197518
DNAJC27-AS1	-0.36118711828334704		0.0125	0.06319811196197518
DDHD2	-0.36122948272414757		0.0125	0.06319811196197518
CCDC91	-0.36125937029535055		0.0125	0.06319811196197518
S1PR2	-0.3612608623058121		0.0125	0.06319811196197518
KIAA1468	-0.3614626074324013		0.0125	0.06319811196197518
RP1-60O19.1	-0.36154705602289156		0.0125	0.06319811196197518
FCGR1B	-0.36154706249146573		0.0125	0.06319811196197518
RP11-916O13.1	-0.3615592549953989		0.0125	0.06319811196197518
IGLL3P	-0.36171707295366534		0.0125	0.06319811196197518
ZNF429	-0.3617818500345776		0.0125	0.06319811196197518
RP5-1042K10.10	-0.3617894387318792		0.0125	0.06319811196197518
GPR137C	-0.3619644342306885		0.0125	0.06319811196197518
CYGB	-0.3619658424099982		0.0125	0.06319811196197518
MOCS3	-0.3620433268706892		0.0125	0.06319811196197518
AMIGO2	-0.36208302246311724		0.0125	0.06319811196197518
MYO7A	-0.36208625927041765		0.0125	0.06319811196197518
POU5F1P3	-0.3623949609352917		0.0125	0.06319811196197518
FEZ1	-0.36241360068324974		0.0125	0.06319811196197518
GPR45	-0.362450478647448		0.0125	0.06319811196197518
CTD-2309M13.1	-0.36251614575826324		0.0125	0.06319811196197518
ZNF705G	-0.3625590238941926		0.0125	0.06319811196197518
RRAD	-0.36257428238837996		0.0125	0.06319811196197518
FAM220BP	-0.36266623205911175		0.0125	0.06319811196197518
CTD-2116N20.1	-0.36267058500801186		0.0125	0.06319811196197518
RTN3	-0.3626933098526563		0.0125	0.06319811196197518
ANGPTL5	-0.36269636500109775		0.0125	0.06319811196197518
IRF7	-0.362791385957117		0.0125	0.06319811196197518
LAMTOR3	-0.36282291387028903		0.0125	0.06319811196197518
RP11-706C16.7	-0.3629477595959328		0.0125	0.06319811196197518
RP11-431K24.2	-0.3630322407671751		0.0125	0.06319811196197518
GHITM	-0.3631919979170868		0.0125	0.06319811196197518
PIK3R6	-0.36321587539109823		0.0125	0.06319811196197518
RP11-44N21.1	-0.363461738968393		0.0125	0.06319811196197518
GDE1	-0.3636350299591792		0.0125	0.06319811196197518
RP11-314C16.1	-0.36375273158938753		0.0125	0.06319811196197518
CCDC153	-0.3637775939912032		0.0125	0.06319811196197518
CD44	-0.36378818881688174		0.0125	0.06319811196197518
AC011718.1	-0.3638121081773629		0.0125	0.06319811196197518
HLA-E	-0.363838916436653		0.0125	0.06319811196197518
C16orf70	-0.3638509268192133		0.0125	0.06319811196197518
C12orf51	-0.36394801533161875		0.0125	0.06319811196197518
RP11-84A14.4	-0.3639913860010633		0.0125	0.06319811196197518
CTD-2545H1.2	-0.3641081302430341		0.0125	0.06319811196197518
ZNF319	-0.3641988626173664		0.0125	0.06319811196197518
PCMTD1P2	-0.3642347067407481		0.0125	0.06319811196197518
CTSC	-0.3642354155701092		0.0125	0.06319811196197518
AC013271.3	-0.3642516460675385		0.0125	0.06319811196197518
CARD18	-0.3642722030008275		0.0125	0.06319811196197518
KPTN	-0.36434674922431093		0.0125	0.06319811196197518
RP11-288L9.4	-0.364445496127412		0.0125	0.06319811196197518
RP11-536C5.2	-0.3646037363434658		0.0125	0.06319811196197518
TDH	-0.3646068835941148		0.0125	0.06319811196197518
SCMH1	-0.3646755655384649		0.0125	0.06319811196197518
MXRA5	-0.36468652234471205		0.0125	0.06319811196197518
LEFTY2	-0.3648298647752429		0.0125	0.06319811196197518
AGBL5-AS1	-0.3648298798729659		0.0125	0.06319811196197518
INPP5J	-0.3651111019078279		0.0125	0.06319811196197518
AC126118.1	-0.3651367125726691		0.0125	0.06319811196197518
RP3-400N23.6	-0.3651956595509404		0.0125	0.06319811196197518
TPTE	-0.3652092831337178		0.0125	0.06319811196197518
VN1R42P	-0.36525269201000093		0.0125	0.06319811196197518
RP11-1348G14.1	-0.3653613011669605		0.0125	0.06319811196197518
AC139712.2	-0.3653794653316546		0.0125	0.06319811196197518
KHNYN	-0.3654493149156771		0.0125	0.06319811196197518
TBC1D3F	-0.3654586237009688		0.0125	0.06319811196197518
RP11-677N16.1	-0.36547859892901174		0.0125	0.06319811196197518
LIX1	-0.3655803800158813		0.0125	0.06319811196197518
AP4E1	-0.3656262626272594		0.0125	0.06319811196197518
MMP25	-0.36568678822577794		0.0125	0.06319811196197518
SIDT2	-0.36573169364616015		0.0125	0.06319811196197518
RP11-486G15.1	-0.36573189920499344		0.0125	0.06319811196197518
UGT3A2	-0.3657423961843485		0.0125	0.06319811196197518
SPIN4-AS1	-0.36578499010357685		0.0125	0.06319811196197518
RP11-800K23.2	-0.36583043848324975		0.0125	0.06319811196197518
RNF19B	-0.365840993939085		0.0125	0.06319811196197518
RABGAP1L	-0.3658640787180048		0.0125	0.06319811196197518
CBR1	-0.3658897412679562		0.0125	0.06319811196197518
RP11-38P22.2	-0.3659155775763321		0.0125	0.06319811196197518
SKP1	-0.36604228724252913		0.0125	0.06319811196197518
PTPRK	-0.3660493887147062		0.0125	0.06319811196197518
RP1-66E7.1	-0.36608134176291096		0.0125	0.06319811196197518
C16orf71	-0.3661008207280184		0.0125	0.06319811196197518
KDM4B	-0.3661028131344707		0.0125	0.06319811196197518
TCEAL3	-0.3662846748957408		0.0125	0.06319811196197518
RN7SK	-0.36630610988393963		0.0125	0.06319811196197518
FAM81A	-0.36649180252603797		0.0125	0.06319811196197518
RP11-152P23.2	-0.36653534603014987		0.0125	0.06319811196197518
RP11-564C4.5	-0.36654073392525244		0.0125	0.06319811196197518
ZNF79	-0.3665451960430155		0.0125	0.06319811196197518
RP11-536I6.1	-0.3666288644700917		0.0125	0.06319811196197518
AL592284.2	-0.366658069397116		0.0125	0.06319811196197518
RP4-641G12.4	-0.36666138771659607		0.0125	0.06319811196197518
AKR1C4	-0.3667698938759696		0.0125	0.06319811196197518
FAM3B	-0.3667709066244957		0.0125	0.06319811196197518
TTTY10	-0.3668490504636014		0.0125	0.06319811196197518
AC114730.2	-0.3668590459509491		0.0125	0.06319811196197518
AC064850.4	-0.3669353049076425		0.0125	0.06319811196197518
ZKSCAN2	-0.3669432637009161		0.0125	0.06319811196197518
CFHR1	-0.3669604951135876		0.0125	0.06319811196197518
C11orf86	-0.3670464553557		0.0125	0.06319811196197518
APOBEC3B	-0.3671191695425761		0.0125	0.06319811196197518
RP11-173G21.1	-0.3671381030285963		0.0125	0.06319811196197518
KRT18P1	-0.36715032534372144		0.0125	0.06319811196197518
UBE2Q2P1	-0.3672451165201473		0.0125	0.06319811196197518
NINL	-0.36730803989152766		0.0125	0.06319811196197518
KNDC1	-0.36743681227971053		0.0125	0.06319811196197518
RP11-304L20.1	-0.3674368132419796		0.0125	0.06319811196197518
RP5-1100H13.3	-0.36743681613757323		0.0125	0.06319811196197518
TAS2R30	-0.3674368194607697		0.0125	0.06319811196197518
PSMB5	-0.3676246869667443		0.0125	0.06319811196197518
HMGN2P31	-0.3676343054650738		0.0125	0.06319811196197518
RP11-304F15.4	-0.36763431037975547		0.0125	0.06319811196197518
RAPH1	-0.36767229788833267		0.0125	0.06319811196197518
AL079342.1	-0.3678054121826781		0.0125	0.06319811196197518
MID2	-0.36786980674421205		0.0125	0.06319811196197518
RP11-439A17.9	-0.36791209150371285		0.0125	0.06319811196197518
RP11-275F13.1	-0.3679884058862079		0.0125	0.06319811196197518
