Gene	Score	0.95 MoE	p-value	FDR
CCDC48	-0.6583417643267389		0.011586979132808945	0.19982343049327356
GPR107	-0.6585177783409701		0.01156146395371514	0.19949523275378575
SERPINB5	-0.6585317333067423		0.011560001300136515	0.19949523275378575
DUS1L	-0.6585329152397008		0.011560001300136515	0.19949523275378575
FBXO6	-0.6585387092082471		0.011559351231879348	0.19949523275378575
AC008687.1	-0.65882714564263		0.011530260677371123	0.19940415964024732
TMEM9B-AS1	-0.658835710756833		0.011529610609113956	0.19940415964024732
SH3RF1	-0.6589017255479754		0.011521647272963662	0.19940415964024732
SLC35F5	-0.6591388284502222		0.011501495156991485	0.1992426801801802
ZDHHC13	-0.6591764650565215		0.011498244815705648	0.1992426801801802
AC012074.2	-0.6591801634246754		0.011498082298641358	0.1992426801801802
TINAGL1	-0.6592011815812515		0.011496782162127024	0.1992426801801802
SYNE2	-0.6595231215091504		0.011458915686147046	0.19895316027088036
PIK3C2B	-0.6595267104318031		0.011457778066697004	0.19895316027088036
AC012360.6	-0.6597892627434657		0.011422836897874277	0.19855084745762713
RP3-355L5.4	-0.6598583438584025		0.011416173698238314	0.1985472018089316
ZER1	-0.6598621236873405		0.01141487356172398	0.1985472018089316
CTB-131B5.2	-0.6599192673834199		0.011408372879152312	0.1985472018089316
SFTA1P	-0.6600411560446406		0.01139520899694468	0.19851925254813138
DTX2	-0.6600993502168746		0.0113869206266658	0.19848725212464588
HS6ST1	-0.6601106332942234		0.011385783007215758	0.19848725212464588
RC3H1	-0.6604137462596971		0.011347103945914322	0.19801758366420874
CACFD1	-0.6604610827457198		0.011341253331599818	0.19801758366420874
EAF2	-0.6605167087921817		0.011337352922056817	0.19801758366420874
RP11-429J17.5	-0.6605421734299536		0.011334752649028147	0.19801758366420874
C11orf34	-0.6605794375008328		0.011328577000585061	0.19801758366420874
RP11-181G12.2	-0.6606538121245065		0.01132110121562764	0.19801758366420874
RP11-757F18.3	-0.6607048968557653		0.011315575635441721	0.19801758366420874
NUDT15	-0.6608022278274766		0.011304849509198465	0.19801758366420874
MYRIP	-0.6608037448246019		0.011304524475069883	0.19801758366420874
TCEA3	-0.6610032734495818		0.011288760319833583	0.19801026225769672
SLCO3A1	-0.6615484448502189		0.011233504517974387	0.1971534512264689
SHARPIN	-0.661716503855929		0.011217740362738088	0.19698915525114155
P4HA2	-0.661731715083569		0.01121692777741663	0.19698915525114155
PDE1A	-0.6619088446476402		0.011194825456672951	0.19681142857142858
RNF4	-0.6619335659687069		0.011192387700708574	0.19681142857142858
C22orf25	-0.6620407866712752		0.011181336540336735	0.1967991990846682
CCDC88C	-0.6621229053526032		0.01117434830657219	0.1967887807670292
RP3-395M20.8	-0.6621639147085291		0.01117061041409348	0.1967887807670292
RP3-486B10.1	-0.662603560955788		0.01112234284599883	0.19609742120343843
ARSI	-0.6627111947878653		0.011110479100305532	0.19600057339449542
PIEZO2	-0.6627878169335171		0.011100403042319443	0.19593516924842225
RP11-24B21.1	-0.6628457376882916		0.011093739842683482	0.19592996555683123
SLPI	-0.6630569793089302		0.011072450107261262	0.19566628374497413
AC144831.1	-0.6635470225415075		0.011022882402652279	0.19490229885057472
EPB41	-0.6636353682245455		0.0110145940323734	0.19486774008050603
WFDC5	-0.6637163477972602		0.011005655593837352	0.19482163406214037
PLEKHG3	-0.6639024349042353		0.010987453682636678	0.1946113989637306
OIT3	-0.6639065168275026		0.010987291165572385	0.1946113989637306
HAGH	-0.6639382700407669		0.010984690892543718	0.1946113989637306
AC105020.1	-0.6640184068927382		0.010976890073457713	0.1946113989637306
FN3KRP	-0.6640330396130059		0.010975427419879088	0.1946113989637306
RAB42	-0.6643629704637823		0.010938373529220568	0.1943013856812933
NUDT16L1	-0.664421611140406		0.010929760124813106	0.19426054303870596
CCDC148	-0.664608754401597		0.010914646037833972	0.19410404624277455
CTD-2568A17.1	-0.6646393935579166		0.010912045764805305	0.19410404624277455
TRIM29	-0.6646818445348134		0.010905870116362218	0.19410404624277455
TMPRSS7	-0.6647654738466876		0.010898556848469089	0.19410404624277455
RUNDC3A	-0.6648503272700605		0.010888480790483001	0.19408748551564312
UBQLN2	-0.6648546740340897		0.010887830722225834	0.19408748551564312
PNPLA5	-0.665136376922401		0.010857602548267568	0.19376160092807423
DUSP1	-0.6653929474453962		0.010830299681466553	0.1933865351131747
POU5F1B	-0.6654815707759429		0.010820548657609048	0.1933246225319396
TNFRSF10A	-0.6656593251876035		0.010801859195215497	0.19310284718187098
STX19	-0.6657808501577294		0.010790483000715076	0.19301162790697676
MYL9	-0.6659321889616558		0.01077975687447182	0.19293193717277488
MB21D2	-0.6660716234772218		0.010765780406942729	0.1927939464493597
GCA	-0.6661000001411227		0.010761879997399727	0.1927939464493597
SUGT1P	-0.6661600748566708		0.010755054280699474	0.1927939464493597
CBX1	-0.6662655078178839		0.010746603393356303	0.19278717201166182
YWHAG	-0.6662748224294429		0.010745303256841969	0.19278717201166182
NKD2	-0.6665268488062607		0.01071751283884808	0.19248978400467018
MAP2	-0.6668344434977085		0.01068598452837548	0.1920356308411215
C10orf57	-0.6669537024867662		0.0106757459533251	0.1919637638807715
HOMER2	-0.667089890130247		0.010663069622310343	0.19184795321637427
BOK	-0.6673737534433261		0.010627640902294741	0.19132241076653014
COPZ2	-0.6675088611270805		0.010611551712929858	0.19114461358313817
HECW1	-0.6675723028476692		0.01060521354742248	0.19114235500878735
TP63	-0.6676107490190506		0.010599200416043685	0.19114235500878735
TUFT1	-0.6678182936863124		0.010573035168692712	0.19078592375366568
TPGS2	-0.6679145744800512		0.010561333940063707	0.19068661971830986
ZDHHC8P1	-0.6679769780918383		0.010556133394006371	0.19068661971830986
FAM69A	-0.6680422622905119		0.010551095365013327	0.19068661971830986
C12orf54	-0.6682059679957845		0.010538744068127154	0.19061434450323342
NEK11	-0.6683044963769643		0.01053094324904115	0.19058529411764707
PADI2	-0.6684484175167515		0.010519404537476434	0.19048852266038846
RP11-8J9.4	-0.6686104524790331		0.010505265552883053	0.1903445229681979
RP4-706A16.2	-0.6692697864366477		0.010443509068452187	0.18933706540954626
PAF1	-0.6693184878311924		0.010437008385880518	0.1893307783018868
NINJ2	-0.6694111682958725		0.01042514464018722	0.18922713864306787
SEC23B	-0.6695376226247169		0.010413443411558214	0.18912632821723732
FAT1	-0.6695550537713136		0.01041214327504388	0.18912632821723732
TMEM167B	-0.6695911619484578		0.010408892933758044	0.18912632821723732
RP4-740C4.4	-0.6698125578775285		0.010387278164207241	0.18898580721466587
RP11-395I6.3	-0.6699425797291958		0.010374764350256777	0.1888698224852071
MARK4	-0.6700155244528886		0.010365175843463564	0.1888069863824748
TMEM2	-0.6701280494525362		0.010351524410063057	0.18867002369668248
ACPL2	-0.670401930324936		0.010322921406747709	0.1882602252519265
GTF2F2P2	-0.6705104382360223		0.010310895143990119	0.18815243179122182
LYNX1	-0.6705865268136055		0.010302281739582655	0.188106824925816
GBF1	-0.6706106990120504		0.010300656568939739	0.188106824925816
MAPK8IP2	-0.6708317570265467		0.010282129623610478	0.187961972667855
PDIA3	-0.6709200627527463		0.01027562894103881	0.1879548156956005
NMI	-0.670938167345414		0.010271728531495807	0.1879548156956005
IL1RL2	-0.670952397192729		0.010269778326724306	0.1879548156956005
CCDC158	-0.6710573313836872		0.01025888968341676	0.1879548156956005
TSPAN6	-0.6711845093253324		0.010245238250016251	0.1878456495828367
PHLDB3	-0.6712364733680691		0.01024052525515179	0.1878456495828367
KRT8P36	-0.6718329795000338		0.01018738217512839	0.18700775656324584
SOSTDC1	-0.6721163024892293		0.010159266723005916	0.18660298507462686
HLA-G	-0.6722840575140142		0.010140902294740947	0.1863769414575866
AL445309.1	-0.6724295362564675		0.010123838002990314	0.18617453676031084
BMX	-0.6724843991556153		0.010117012286290061	0.18616028708133972
ALDH3B2	-0.6725304044664947		0.010112624325554183	0.18616028708133972
AATK	-0.6725853304675945		0.010108073847754015	0.18616028708133972
OSBP	-0.6726554058396149		0.010100110511603718	0.18616028708133972
HSH2D	-0.6729599665777048		0.010066306962231035	0.1856714628297362
AF064858.8	-0.6730631607500152		0.010055093284794904	0.18557588482303541
NAA60	-0.6735072742787056		0.01001300136514334	0.18490996398559423
DSE	-0.673547007529275		0.010009425989728921	0.18490996398559423
SLC7A7	-0.6737625323852829		0.009988136254306702	0.18467247596153846
SUSD4	-0.6738570149632862		0.009981148020542157	0.18465423932651834
C14orf164	-0.6740269908558488		0.009964408762920107	0.1844554753309266
TEAD1	-0.6740399197361432		0.009963921211727232	0.1844554753309266
PLCH2	-0.6741307037341844		0.009953032568419683	0.1844554753309266
ME1	-0.6741676543733662		0.00995091984658389	0.1844554753309266
TAPBPL	-0.6741963673490702		0.009947669505298056	0.1844554753309266
C3	-0.6742731697657544		0.009938243515569135	0.1844554753309266
RP11-3B7.1	-0.6743325387745164		0.00992946759409738	0.1844554753309266
RP11-4K16.2	-0.6743885131474728		0.009921341740882793	0.18443504531722055
PCP4L1	-0.6745507909686623		0.009907690307482286	0.18429262394195892
RP11-530N7.2	-0.6746082146639766		0.00990248976142495	0.18429262394195892
RP11-4O1.2	-0.6746184919705894		0.009902002210232075	0.18429262394195892
ZBTB7B	-0.6747055328433419		0.00989322628876032	0.18429262394195892
AC006369.2	-0.6748872718297174		0.009878599752974062	0.1841969696969697
HOGA1	-0.6749307661866183		0.009875024377559645	0.1841969696969697
MAPK1IP1L	-0.6749962826064161		0.009866410973152181	0.18419296116504855
HIATL1	-0.6752203270004796		0.00984317103295846	0.18387067395264114
NEDD9	-0.6752602252569211		0.009840083208736918	0.18387067395264114
RP5-977B1.11	-0.6753273905884425		0.009834070077358122	0.18387067395264114
TMEM184B	-0.6753582016719123		0.009831632321393747	0.18387067395264114
FKBP9	-0.6755387131370783		0.009817493336800364	0.1838374923919659
RP11-545M17.3	-0.6755676770708531		0.009814080478450237	0.1838374923919659
STAT1	-0.675797535117008		0.009793440811285185	0.18361060329067644
SEZ6	-0.6759393609192165		0.00977718910485601	0.18341768292682925
NOMO1	-0.6760426951635767		0.009767763115127089	0.18335265405735207
RP11-300E4.2	-0.6766408958066602		0.009700481050510303	0.1822008547008547
AC004790.2	-0.6769335069873798		0.009669927842423454	0.18173793524740378
RP11-512M8.3	-0.6769507687468989		0.009667490086459079	0.18173793524740378
LRRC43	-0.6772293199015533		0.009635961775986478	0.1813211009174312
IL12A	-0.6772468633590432		0.00963417408827927	0.1813211009174312
C10orf118	-0.6774226897385057		0.009608658909185464	0.1810287813839559
RP11-734C14.1	-0.6775903054962893		0.009593219788077749	0.18084865196078434
SMOC1	-0.6776731262318183		0.009586231554313204	0.18082771305947273
RP11-156G14.6	-0.6777334313312119		0.0095803809399987	0.18082771305947273
SLC25A24	-0.6777893508019208		0.00957290515504128	0.18079803560466545
AC092687.1	-0.6777971496940103		0.009572742637976988	0.18079803560466545
AC008592.5	-0.6778941994594517		0.009563804199440942	0.18079803560466545
GJD2	-0.6781030359766225		0.009543489566404472	0.1805750307503075
DAPK3	-0.6782600163201904		0.009529513098875382	0.18042153846153847
NIPAL1	-0.6783818293432937		0.009519924592082169	0.18035098522167486
PSORS1C2	-0.6784225405460933		0.009515536631346291	0.18035098522167486
PPP2CB	-0.6787778710554184		0.009480270428394982	0.17982120838471025
RP11-358M14.2	-0.6787866842223785		0.00947929532600923	0.17982120838471025
TEX14	-0.6788241568245822		0.009476207501787688	0.17982120838471025
CSTA	-0.6788546047303426		0.009471657023987518	0.17982120838471025
ATP8B4	-0.6789677263934613		0.00945979327829422	0.17982120838471025
RP11-241K7.1	-0.6789781601450653		0.009458005590587012	0.17982120838471025
FAM83E	-0.6791394717271304		0.009442566469479295	0.1797710396039604
CASP10	-0.6791576491622303		0.009440616264707795	0.1797710396039604
HES2	-0.6795216760278191		0.009400799583956315	0.17919764560099133
CNPPD1	-0.6795750457150351		0.009394298901384645	0.17918474891506508
CCDC84	-0.6796827261805893		0.009384222843398557	0.17910359801488834
ATP10D	-0.6799215827955205		0.009361632971462003	0.1787833643699565
AL590710.1	-0.6801099628152716		0.009342293440811285	0.1785248447204969
BRMS1L	-0.6801631872027081		0.00933725541181824	0.1785248447204969
EFS	-0.6804094352280992		0.009315153091074562	0.17822761194029849
ATP5A1P3	-0.6804929484863378		0.009309464993824351	0.17822761194029849
ARHGEF3	-0.6806585961701453		0.009294025872716636	0.17804483188044834
ARHGAP32	-0.6808851398385145		0.009271923551972957	0.17773208722741432
SCNN1A	-0.6809612794962292		0.009265585386465578	0.17772132169576058
SLC35E3	-0.6810498525814568		0.009257947084443866	0.17768558951965063
SMARCE1P1	-0.681129069692648		0.009247220958200611	0.17759051186017477
FXYD3	-0.681219941766347		0.009235032178378729	0.17746720799500312
ZBTB7C	-0.6812979939761106		0.00922674380809985	0.17741875
RP1-186E20.1	-0.6814828592676336		0.009203991419099005	0.17709193245778612
CYB5R1	-0.6815397950928185		0.009199928492491712	0.17709193245778612
GAA	-0.6816817234452044		0.00918497692257687	0.17694740137758297
ATP5F1P5	-0.6817724101420656		0.00917555093284795	0.1768765664160401
C5orf60	-0.6818228850949859		0.009169700318533446	0.1768746081504702
AC010127.3	-0.6822479325999281		0.009136546837417929	0.1763456712672522
SLC25A4	-0.6823204716835963		0.009128095950074758	0.176293157564344
RP11-425M5.5	-0.6823537188108373		0.009125333159981798	0.176293157564344
ABTB2	-0.6825228479722396		0.00910599362933108	0.17608736643620365
FAM198B	-0.682567452931644		0.009103068322173828	0.17608736643620365
RP5-886K2.3	-0.6827485947695561		0.009088279269323278	0.17596601636249212
DOCK5	-0.6828951638588729		0.009073977767665605	0.17579974811083124
C5orf38	-0.6830530629771326		0.009055775856464929	0.17555765595463138
SVEP1	-0.6830897556557373		0.009051387895729051	0.17555765595463138
FAM71E2	-0.6831612494015412		0.009042449457193005	0.1755205047318612
RP11-713H12.1	-0.6832152541388054		0.009037573945264252	0.1755205047318612
AC017116.11	-0.6832728741219665		0.009033511018656959	0.1755205047318612
DNMT3B	-0.6833216206125996		0.009030423194435415	0.1755205047318612
KRT8P22	-0.6834134319437948		0.009022947409477995	0.1755205047318612
SMAD9	-0.6834172942988677		0.009021322238835078	0.1755205047318612
FGFR4	-0.6836632221381541		0.009001170122862901	0.1753831538948702
PLB1	-0.6837149452017635		0.008996782162127024	0.1753831538948702
KRT18P32	-0.6837411439087924		0.008993531820841187	0.1753831538948702
YPEL5	-0.683816799441295		0.008986543587076644	0.1753831538948702
RFPL1	-0.6838757167485198		0.008981993109276474	0.1753831538948702
ERBB4	-0.6843319860081061		0.008935675745953326	0.17466010165184245
AC006483.5	-0.684386138869282		0.008929987648703114	0.1746598855689765
MIR614	-0.6844041425537378		0.008928362478060196	0.1746598855689765
KCNC1	-0.6845622569561778		0.008913248391081064	0.17455442393380013
KRT6C	-0.6851627659860929		0.008853929662614574	0.1735031847133758
MYCL1	-0.6851867786619359		0.008852304491971656	0.1735031847133758
GNAO1	-0.6851921263497005		0.008850841838393032	0.1735031847133758
LINC00571	-0.6853424320879419		0.00883784047324969	0.1735031847133758
ADHFE1	-0.68569750680826		0.008803711889748423	0.1729597701149425
IDE	-0.6857928223389554		0.008794773451212377	0.17289456869009584
GNG4	-0.685854194344413		0.008788922836897875	0.1728900255754476
RP11-473M20.5	-0.685884347328445		0.008785997529740623	0.1728900255754476
RP11-355I22.7	-0.6859763448004342		0.008778846778911786	0.1728900255754476
RP11-206L10.1	-0.685980108368984		0.008778196710654619	0.1728900255754476
FIGF	-0.6863090991083928		0.008743743093024768	0.1724423076923077
AC005863.1	-0.6863285727899914		0.008743255541831892	0.1724423076923077
GTPBP8	-0.6864300373618415		0.008732691932652928	0.1724423076923077
SYTL5	-0.6865633431285979		0.008720178118702463	0.17230892742453435
AC007384.1	-0.6868055448500343		0.008695150490801534	0.17192480719794342
RP11-104H15.7	-0.6868081008010952		0.008695150490801534	0.17192480719794342
VEZT	-0.6870050163964595		0.008673860755379315	0.17172458172458174
RP11-764K9.2	-0.687128824938776		0.008665409868036144	0.1716677398583387
PGAP2	-0.6872100620512255		0.008659071702528765	0.171652706185567
CADM4	-0.6872554204755282		0.008657121497757264	0.171652706185567
TTC22	-0.6872631252759184		0.008656958980692972	0.171652706185567
AC022098.2	-0.6873435732152391		0.008645420269128259	0.171652706185567
RAB18	-0.6874718001910548		0.00863534421114217	0.17162467700258396
REEP4	-0.6874948937435273		0.008633231489306377	0.17162467700258396
STX5	-0.6874999359875704		0.00863241890398492	0.17162467700258396
SERHL	-0.6877548172983264		0.008607716310212572	0.17140776699029128
RP11-532L16.1	-0.687795840207211		0.008604303451862446	0.17140776699029128
GLT1D1	-0.6877958475495733		0.008603653383605279	0.17140776699029128
TBC1D22B	-0.6879492817005948		0.00858788922836898	0.17134565499351495
DIO2	-0.6881775773938948		0.00856854969771826	0.1710707332900714
AC007036.4	-0.6885022059298729		0.00853685887018137	0.1705487012987013
DDR1	-0.6885330250432826		0.008532795943574076	0.1705487012987013
IFIT5	-0.6886225524633492		0.008524182539166612	0.17051690507152145
JAZF1	-0.6890463840212132		0.008492654228694012	0.16999674690956407
